5
4
5
10
4
3
4
3
4
3
3
3
5
8
11
10
17
20
41
58
46
49
44
60
48
59
62
55
51
91
74
58
51
71
67
57
66
49
50
51
67
79
52
59
49
54
50
53
83
42
38
81
38
38
49
77
111
66
59
51
50
58
63
81
68
57
55
85
50
56
57
49
86
45
57
51
50
50
53
48
46
48
61
41
35
50
57
62
53
50
59
51
53
38
44
38
47
67
53
60
88
112
65
70
50
48
52
60
46
49
46
52
61
42
52
63
45
48
52
85
29
35
54
59
40
33
51
44
62
48
48
68
43
47
55
175
96
97
57
68
109
184
105
83
168
123
74
62
77
66
76
89
99
118
78
81
149
120
89
96
70
98
88
60
56
76
51
132
158
186
201
111
55
129
77
91
69
72
85
88
78
92
87
81
55
69
73
64
48
99
44
73
42
48
34
38
33
37
66
123
67
46
35
43
67
51
62
45
54
51
47
41
51
56
42
49
88
46
45
40
41
32
32
32
41
56
45
38
65
39
47
36
29
30
30
50
61
51
39
64
42
41
47
36
74
41
28
30
49
37
46
53
112
61
37
30
40
46
42
45
38
52
48
46
51
39
32
33
30
52
62
80
39
38
50
39
27
39
29
33
48
40
42
46
53
50
39
41
37
33
30
25
46
53
47
47
40
41
99
43
39
46
33
41
37
45
59
144
36
33
51
40
58
45
61
47
44
49
57
34
68
37
46
57
41
45
68
52
63
33
36
39
37
51
45
53
50
42
62
44
32
31
55
37
57
40
46
86
56
42
30
30
33
45
37
33
33
29
56
48
112
49
38
37
33
36
58
42
42
47
59
53
96
44
36
35
48
47
48
38
62
48
53
34
34
31
34
36
64
44
46
43
46
53
37
33
45
37
30
78
51
53
46
48
39
45
37
37
37
30
53
73
55
114
46
39
40
43
58
42
49
74
99
53
41
75
34
39
39
51
49
56
45
51
39
43
35
46
36
42
55
40
46
56
41
46
43
34
32
32
37
32
97
34
42
54
59
34
37
36
36
42
38
41
78
128
50
56
43
44
50
73
60
51
101
46
41
40
45
54
62
72
68
61
51
49
43
43
39
49
80
53
66
65
42
47
49
51
105
71
43
50
35
34
46
41
48
42
32
50
60
104
60
34
34
40
38
43
35
59
59
60
49
74
52
36
42
36
34
66
43
51
65
51
43
35
33
41
39
51
52
41
55
37
40
30
31
36
54
48
94
54
38
35
46
37
41
31
29
28
31
30
46
31
51
107
54
42
34
31
34
51
35
31
38
63
47
75
44
55
30
31
36
33
52
39
49
36
41
46
37
26
35
37
42
40
50
38
45
50
48
58
38
80
44
31
35
32
32
49
47
40
41
40
46
36
33
35
32
46
32
36
58
121
50
42
48
40
42
49
38
92
44
46
55
37
34
30
32
30
34
39
29
34
40
44
54
39
40
30
33
37
28
29
28
30
32
33
48
60
49
63
48
44
28
29
29
36
29
42
37
50
45
36
36
35
28
33
52
30
32
31
28
55
62
91
44
38
32
29
34
35
69
52
96
88
57
59
61
50
51
104
97
110
57
82
89
117
100
138
48
42
47
151
57
45
55
41
54
149
163
52
52
60
63
72
95
68
75
64
50
67
103
75
78
161
132
53
76
79
68
56
58
74
63
86
87
69
48
98
58
98
163
78
52
63
37
49
35
51
57
48
81
66
33
39
27
31
34
29
29
28
48
52
42
33
31
41
30
37
31
31
40
30
32
58
44
50
35
56
48
49
31
33
47
38
32
122
48
50
52
62
105
188
48
34
50
33
37
38
36
48
67
58
38
51
40
53
46
55
46
51
98
70
46
37
37
96
76
91
74
79
49
42
54
59
35
67
112
135
49
38
33
36
42
67
120
44
61
34
40
33
53
40
41
40
58
51
47
47
40
38
35
34
45
59
49
51
77
41
44
37
32
49
37
45
37
40
38
84
50
33
34
30
43
40
35
35
44
44
48
46
83
39
41
55
40
46
52
135
90
37
47
63
49
45
33
28
54
74
86
52
68
45
46
35
30
57
90
61
42
50
54
66
113
72
70
37
49
34
39
82
64
60
102
104
46
86
57
49
86
120
58
45
43
37
31
60
33
77
51
57
47
37
34
35
36
34
40
76
29
42
44
50
42
43
50
46
39
40
49
33
50
48
89
41
169
47
46
47
57
94
77
72
173
70
76
93
40
46
48
47
43
40
38
44
50
44
89
42
